ZONECODE,ITEM_CODE,DESCRIPTION,ITEM_SPECIFICATION
15,30326047,Pin No 2 for Bogie brake rigging To ICF Drg.No.T-3-2-648 Alt-'h' Item No.2.,
6,30326059,PIN FOR BOGIE BRAKE RIGGING TO RDSO SK-93186.ALT-3. ITEM-1.,
1,30326059,PIN [ELECTROPLATED] TO ICF DRG. NO. T-3-2-648. ALT-h/NIL. ITEM NO. 4. MTL. AND SPECN. AS PER DRG.,
9,30326059,"ELECTROPLATED PIN FOR ICF BOGIE, TO ICF DRG.NO. T-3-2-648, ALT.h/NIL, ITEM NO.-4.",SK 61103 2
13,30326059,PIN FOR ICF BOGIE (CHORMEPLATED) TO RDSO DRG.NO.SK-93186 ALT.3 ITEM No.1.,
7,30326059,"PIN FOR BOGIE BRAKE RIGGING TO RDSO DRG NO:RDSO/SK-93186,ITEM-1, ALT:3.",
5,30326059,Pin bogie brake,"Specification No:  IS- 1875,class-2 ,Steel"
12,30326059,BRAKE GEAR PIN TO DRG NO.,
16,30326059,"PIN FOR BRAKE GEAR TO DRG. NO. MISC SK 3383, ALT 1, ITEM NO. 1",
15,30326059,Pin no. 1 for bogie brake rigging  to RDSO SK.93186 Item-1 Alt-3,
5,30326084,"Modified Pin for Lever Hanger / MG,",Material Specification: As per drawing.
10,30326084,Pin Modified for letter Hanger M.G.,
4,30326084,PINS M/DIFIED FOR LEVER HAN5-I,
9,30326096,"Brake Beam complete for air brake coaches to ICF. DRG NO.T-3-2-804,ALT-b/2  (EXCEPT ITEM NO 11,BUSH)",SK-82010
13,30326096,"BRAKE BEAM FOR AIR BRAKE COACHES AS PER ICFDRG NO.T-3-2-804,ALT-b/2(EXCEPT ITME NO 11,BUSH)FOR ALTERNATE   MATERIAL AS PER NOTE NO 4  OF ABOVE DRG.SHALL BE ACCEPTED.",
13,30326102,PIN FOR BRAKE RINGING FOR BMBC TO RCF'S DRG NO. CC32270  ALT. a MAT.AND  SPEC.AS PER DRG.,
5,30326126,Nylock Nut M 20,
7,30326126,"Self Lubricating Polyester Resin based (SLPR) Composite  Bush Dia 42/32x20mm to RDSO Spec. No. C-K605 Rev.1, amendment No.1 and to RDSO sk-81039 item.2 alt.14 Alternatively injection moulded high performance poliamide (HPPA) bush to RDSO specification No. RDSO/2009/CG-17 Rev.1 is acceptable.",
7,30326140,"SELF LUBRICATING POLYESTER RESIN BASED COMPOSITE BRAKE GEAR BUSH DIA 42/DIA 32 x 32 FOR BRAKE GEAR CONFIRMING TO RDSO SPECN NO:C-K605 [REV.1] AMENDMENT NO.1 OF MARCH 2010 TO DRG NO:SK-81039, ITEM-3, ALT:14.",
7,30326151,PHENOLIC BUSHES  DIA 52/ DIA 42  X20 FOR BRAKE GEAR CONFIRMING TO RDSO SPECN.  No.C-K307 (Rev.2) AMENDMENT NO.1Corrigendum slip No.1 and  to RDSO SK-81039 ITEM-4 alt. 11,
15,30326151,Nylon Bush,
7,30326163,"PHENOLIC BUSHES  DIA 52/DIA 42 X 32 FOR BRAKE GEAR CONFIRMING TO RDSO SPEC. No.C-K307 (Rev.2) AMENDMENT NO.1Corrigendum slip No.1 and  to RDSO SK-81039,  ITEM-5 alt. 11",
15,30326163,Bushes Nylon for ICF Bogie 52/ 42 x 32 mm   to Drg.no.SK.81039 Alt.8 Item-5:,
9,30326175,SLEEV FOR BRAKE BEAM ENDS TO ICF DRG. No. ICF/SK- 3-2-161 alt.f/2,RDSO SK-82010
15,30326175,SLEEVE FOR BRAKE BEAM ENDS TO DRG.NO.ICF/SK-3-2-161/1 ALT `f' or latest.,
24,30326205,PIN DIA 50X155 as per ICF/STD-3-2-001 ALT dR ITEM 13,
24,30326217,PIN DIA 40X110 as per ICF/STD-3-2-001 ALT dR ITEM 14,
7,30326266,"Self lubricating Polyester Resin based (SLPR) Composite Brake Gear Bush Dia 42/32x32 mm to RDSO Spec. C-K605 Rev.1, amendment No. 1 and to RDSO sk-81039 item.3 alt.4 Alternatively injection moulded high performance polyamide (HPPA) ush to RDSO specification No. RDSO/2009/CG-17 Rev.1 is acceptable.",
5,30326345,"P V flat  Moulding (Colour-light blue) 3X30X2000mm,",Spec.As per Drawing.
15,30326345,"PVC flat Moulding of size 35 X 2.5 X 2000 mm to ICF Drg. No. ICF/STD 4-3-018, alt-a/nil, Item No.-5, Specification as per drawing. Outer profile should have curvature instead of sharp edge/corner.",
4,30326461,Pin size Phy40 X 117mm for BMBC to ICF Drg. No. ICF/SK-3-2-173 Alt. c' Item No. 20. Matl. and Spec. as per Drg.,
5,30326461,Pin for bogie mounted air Brake coaches to,
10,30326461,PIN FOR BOGIE MOUNTED AIR BRAKE COACHES TO DRG NO. ICF/SK 3-2-173 ALT C ITEM NO 20,
15,30326461,Pin for Bogie mounted air brake coaches to Drg. No. ICF/SK 3-2-173 alt-c item No.20,
7,30326515,Washer For EMU Motor Coach As Per Item-4 Of ICF DRG. No.ICF/STD-3-2-003.OR WITH LATEST ALTERATION.,
8,30326588,"""Z""LEVER FOR BMAB COACHES",
6,30326692,"BUSH 42 x 32 x 50mm LONG FOR BRAKE GEAR EQUALIZING STAY OF ICF COACHES  ITEM 3 OF  T-3-2-808,  ALT.e/0, TO RDSO SPEC. RDSO/2009/CG-17, Rev.1 OF JUNE 2011 (HPPA) (OR) RDSO SPEC.C-K 605, REV.1 OF AUG.'09 WITH AMENDMENT NO.1 OF MAR.'10 (SLPR).",
3,30326692,HAPPA BUSH FOR EQUALISING STAY DRAWING No. T-3-2-808 ALT [e] ITEM-3 SPECIFICATION No. RDSO/2009/CG-17 [Rev-1],
1,30326758,"ONE SET OF CASTLE NUT TO DRG NO-T-3-2-802 ALT 'f' ITEM-10=1NO AND LEVER HANGER PIN TO DRG.NO.T-3-2-802, ALT 'f' ITEM 7 =1NO (MANUFACTURERS NAME, MONTH AND YEAR OF MANUFACTURER SHALL BE PUNCHED ON THE ITEM FOR IDENTIFICATION.",
7,30326771,"Nylon 66 Bush of size 45x35x32mm suitable for transom bracket [for mounting 25 KW alternator] conforming to RDSO specification no.RDSO/PE/SPEC/AC/0006-99 [rev.'1'] and to RDSO's Drg.No.RDSO/PE/SK/AC-0128-2009[REV-0]"".",
7,30326783,Nylon 66 Bush of Size 42x32.5x25mm Suitable for transom bracket [for mounting 4.5 KW alternator] conforming to RDSO Spec.No. RDSO/PE/Spec/AC 0006-99 [Rev.1] and to RDSO's Drg.No. RDSO/PE/SK/AC-0129-2009 [Rev-0] the firm may quote for latest specn./Drawing with amendment if any issued by RDSO/ICF/RCF.,
16,30326783,Bush for Alternator (42 x 32.5 x 25 mm),RDSO/PE/SPEC/AC/0006-2009(Rev-I).
2,30326801,KIT FOR BRAKE GEAR BUSHES FOR BMBC COACHES AS PER ANNEXURE.,
12,30326801,"Kit of Brake Gear Bushes for BMBC Coaches as per RDSO Drg No.SKETCH-81039,ALT-15 and RDSO Spec.No.CK605,Rev-1 with Amendment No.01 of March-2010 or RDSO Spec.No.RDSO/2009/CG-17,Rev.1.One kit Consisting following items[1]Item No.2 of Drg.No.SKETCH-81039,Alt-15 [Ref.Drg.ICF Drg.No.T-3-1-613,ALT.18 AND P,ITEM NO.1]= 96 NOS.[2]Item No.3 of Drg.No.SKETCH-81039 Alt-15[Ref.Drg.ICF Drg.No.T-3-2-603,ALT-28 AND U]=32 Nos.[3]Item No.7 of Drg.No.SKTCH-81039,Alt-15[Ref.Drg.ICF Drg.No.T-3-1-603,ALT-11 AND Q]=32 Nos.",
99,30326801,KIT FOR BRAKE GEAR BUSHES FOR BMBC COACHES AS PER ANNEXURE.,
14,30326801,"Injection moulded high performance polymide HPPA (Self lubricating superior Nylon grade) brake gear bushes for BG main line coaches to Spec. No. RDSO/2009/CG-17 (Rev.1 of June 11) or Self lubricating polyster resin based composite brake gear bushes to be used in main lie coaches (BG) to Spec. No. C-K-605(Rev-01) of Aug'09 with amendment 01 of Mar'10 as per Drg. No. SK. No.81039 (Alt.15) and as per detail as under: 1] RDSO Drg. No. SK-81039, item no. 2, size- 42x32x20 mm, Qty. of bushes 216 Nos. 2] RDSO Drg. No. SK-81039, item no. 3, size- 42x32x32 mm, Qty. of bushes 84 Nos. 3] RDSO Drg. No. SK-81039, item no. 7, size- 70x57x25.5 mm, Qty. of bushes 64 Nos. 4] RDSO Drg. No. SK-81039, item no. 11, size- 32x23x20 mm, Qty. of bushes 8 Nos.",
8,30326801,"Kit for Brake Gear Bushes   Self Lubricating Polyester resin   for Critical Locations of BMBC Coaches, Drawing No.RDSO  s SK-81039, alt-12 item 2,3    7,Material and Specification : RDSO Spection No.C K605   Rev-1  /09, amendment Slip No.-1/2010.      Details of Kit, Srl.NO. 1   Description : Bush, Part No. RDSO  s SK-81039, alt 12, item-2, Quantity per kit : 96Nos. Srl. No.2   Description: Bush, Part No. RDSO  s SK-81039, alt-12, item-3, Quantity per kit : 32 Nos. Srl No. 3   Description : Bush, Part No. : RDSO  s SK-81039, alt-12, item-7, Quantity per kit : 32 Nos.",
5,30326801,"Kit for brake Gear Bushes ( 07 items),",Mat Specn .C-K307 (Rev-1) item -20 - IS:2062 Fe410WC.
7,30326801,"POH kit of Self lubricating polyester resin based composite brake gear bushes for bogie brake gear of BMAB coaches for critical locations consisting of 3 items conforming to RDSO Specn:C-K605 [REV.1] Amendment NO.1 of March 2010. S.No.1. Size:42/32x20 to RDSO drg No.SK-81039 Alt.No:14,Item No:2 Qty/Kit:48. 2.Size 42/32X32 to drg No.RDSO SK-81039 Alt No.14 Item No.3 Qty/Kit.16. 3. Size 76/57X21.5 drg No.ICF No:T-3-2-808 Alt No.a/Nil Item NO:5 Qty/Kit.16.",
6,30326801,"KIT FOR BRAKE GEAR BUSHES FOR BOGIE MOUNTED AIR BRAKE COACHES CONSISTING OF 3 BUSHES FOR CRITICAL LOCATION. RDSO specn. C-K605, Rev.1, REV.1 of AUG.'09 WITH AMENDMENT NO.1 OF MAR.1O (SELF LUBRICATED POLYESTER RESIN)- ITEMS- SL.NO.1.BUSH 42X32x20 mm, Item no.2 of RDSO DRG NO.SK.81039, ALT.14, QTY/ KIT-96 NOS.,  SL.NO.2. BUSH 42X32x32 mm, ITEM.3 of RDSO DRGNO. SK.81039, ALT.14, QTY/ KIT-32 NOS.  SL.NO.3. COLLAR BUSH 76X57X21.5 mm, ITEM.5 of DRG NO -3-2-809, ALT.b/NIL, QTY/KIT-32 NOS.",
9,30326801,Set of Self lubricated Polyester Resin Brake Gear  bushes for BMBC coaches As per RDSO sketch-81039  alt.14 Set consists of following 3 types of bushes (Total 160 Bushes)  i)Item no-2 - 96 nos.  ii)Item no-3 - 32 nos iii) Item no 7 - 32 nos. MATERIAL CONFORMING TO RDSO SPECN.NO.C-K605.  (REV-1) AMEND.NO.1 OF MARCH-2010,RDSO-S1039
3,30326801,KIT OF INJECTION MOULDED HIGH PERFORMANCE  POLYAMIDE HPPA BUSHES FOR BRAKE GEAR ON NON  CRITICAL LOCATION FOR BMBC. [1] HPPA BUSH item no 2 Drg No RDSO/SK-81039 alt [14] Qty /kit [coach] 24 Nos. [2] HPPA BUSH item 3 Drg No RDSO/SK-81039 alt  [14] Qty /kit 24 Nos. [3] HPPA BUSH 11 item No 11 RDSO/SK-81039 alt [14] Qty / kit 08 Nos.,
11,30326801,KIT FOR BRAKE GEAR BUSHES (NON-CRITICAL LOCATIONS) FOR BMAB COACHES CONSISTING OF 03 ITEMS:IV)32X23X20 MM-08 NOS.V)42X32X20 MM-16 NOS.VI)42X32X32 MM-12NOS.,
16,30326801,"KIT FOR SELF LUBRICATED POLYSTER RESIN BASED COMPOSITE BRAKE GEAR BUSHES AS PER RDSO SPECN. NO. C-K-605 (REV.1 of Aug 09 with amendment No 1 of March 10) FOR CRITICAL LOCATION TO DRG. NO. RDSO/SK-81039 ALT-14, ITEM NO.2=96 NOS., ITEM NO.3=32 NOS., ITEM NO.7=32 NOS. Alternate Material Injection Moulded High Performance Polymide ""HPPA""  (Self lubricated superior Nylon grade) Brake Gear Bushes to Spec. No. RDSO/2009/CG-17 (Rev.1 of June-11) & Drawing No. SK-81039 (Alt.15)",
16,30326825,"Lever for 16T BMBC Brake Arrangement (Size 20 x 100 x 583mm) to Drg. No. WTAC 4-3-2-402, Alt.e, item-2. Material & Spec. IS:2062-99 Fe 410 WC.",
12,30326825,Lever for 16 T BMBC brake arrangement ( Size 20x100x583 mm.,
13,30326825,LEVER HANGER SIZE: 20 X 100 X 435 MM TO DRG. NO. SK-98031 ALT. 1 ITEM NO. 3. MATERIAL AND SPECIFICATION AS PER DRG.,
6,30326825,"LEVER HANGER WITHOUT BUSHES FOR BOGIE BRAKE OF BG AC COACHES TO ITEM 3 OF WTAC-3-2-402, ALT.k/0 TO SPECN IS: 2062/11,WITH AMENDT. NO.1 OF NOV.'12 GRADE E 250 C.",
9,30326825,"LEVER HANGER FOR BOGIE BRAKE  WITHOUT BUSH SIZE-20 X 100 X 435.(Z- BRACKET SMALL)A.C. COACH. DRG NO. SK-98031 ALT-1  ITEM NO.3.     THIS PL HEADING TO BE CLOSED,THIS HAS THE APPROVAL OF COMPETENT AUTHORITY.",SK-98031-3
6,30326849,"PIN ASSEMBLY  ITEMS 7 TO 11 OF T-3-2-802, COL.V. ALT-k/0.",
15,30326849,"BMBA Pin assembly for bogie mounted air brake coaches ICF-T-3-2-802, Alt-f, Item 7,8,9,10,& 11.",
1,30326850,SAFETY STRAP ICF DRG. NO. ICF/STD -3-2-004 ALT-NIL. MTRL AND SPECN. AS PER DRG.,
1,30326862,"PIN TO ICF DRG. NO. ICF/SK-3-2-173 ALT-C/NIL, ITEM NO. 21. MTERIAL AND SPECIFICATION AS PER DRAWING.",
1,30326874,"BRACKET FOR BRAKE BEAM TO ICF DRG. NO. T-3-2-624 ALT-M/7, ITEM NO. 11. MATERIAL AND SPECIFICATION AS PER DRAWING.",
7,30326886,"Adjusting pull rod as machined for 20T axle bogies to ICF Drg No:ICF/Sk3-3-2-002, Alt:Nil.",
14,30326898,BREAK BEAM FOR AIR BRAKE COACHES TO DRG.NO.T 3-2-804/COL.I.,
2,30326898,"Bracket for 16 t  safety wire rope to ICF's Drg.No. T-3-2-804, Item No. 10, Alt.No. b/2 or latest.",
99,30326898,"Bracket for 16 t  safety wire rope to ICF's Drg.No. T-3-2-804, Item No. 10, Alt.No. b/2 or latest.",
2,30326904,"BRACKET (5 X 119 X 137) mm FOR BRAKE BEAM TO ICF'S DRG. NO. T-3-2-624, ITEM NO.-11, ALT. NO. - L/7 OR LATEST.",
99,30326904,"BRACKET (5 X 119 X 137) mm FOR BRAKE BEAM TO ICF'S DRG. NO. T-3-2-624, ITEM NO.-11, ALT. NO. - L/7 OR LATEST.",
3,30326916,SAFETY STRAP LH FOR BRAKE BEAM,
3,30326928,HAPPA BUSH FOR EQUALISING STAY DRAWING No. T-3-2-808 ALT [e] ITEM-2 SPECIFICATION No. RDSO/2009/CG-17 [Rev-1],
3,30326930,LEVER,
3,30326941,"SHORT LEVER FOR BOGIE BRAKE DRAWING No.WTAC3-3-2-308, ALT [ NIL ] ITEM-1",
24,30326941,SHORT LEVER as per AW32101,
3,30326953,LONG LEVER DRAWING No.WTAC3-3-2-308 ALT [ NIL ] ITEM-2,
3,30326965,ADJUSTING,
24,30326965,ADJUSTING LINK FOR BOGIE BRAKE as per CC32120,
3,30326977,LEVER FOR BOGIE [ BMBC] DRAWING No.T-3-2-802 ALT[ h ] ITEM-1,
3,30326989,LEVER FOR BOGIE,
14,30327003,"Kit for safety wire rope for brake beam consisting of 4 items. (i)Safety wire rope, ICF's Drg. No. T-3-2-651,Alt.g/2,Item 1,2 & 3 in assembled condition. for qty/kit- 01 No., (ii)Pin for safety wire rope for brake beam, ICF's Drg. No. WTAC3-3-2-307, Alt.b/2,IS:1875/92. for qty/kit- 02 Nos., (iii) Plain washer . M-20, IS: 2016/67,Tab-2,Type-A , for qty/kit- 02 Nos., (iv)Bulb cotter (2 x 8 x 135 mm),RDSO's SKETCE-93289, Alt-4, item No. 11,IS:1079/94, Grade:EDD with amendment No. of October 1997. for qty/kit-02 Nos.",
24,30327003,BLOCK HANGER FOR BOGIE BRAKE as per CC32150 ALT.'NIL',
16,30327015,"Lever Hanger for BMBC Brake Arrangement (Size 20 X 120 X 542 mm) to Drg. No.- T-3-2-802, Alt.-c, Item-1. Matl. & Spec. IS:2062-99 Fe 410 WC.",
12,30327015,"Lever Without Bushes To Drg. No. T-3-2-802, Item no. 1, Alt-h/nil. Material Specn as per drawing.",
14,30327015,"Long Lever for Bogie Brake (20X120X542mm),RDSO SK. No.98026, Item-1, Alt.1for BG ICF Coaches. IS: 1573-86.",
13,30327015,Lever Size 20 x 120 x542 mm to RDSO drg no. SK-98026 alt.1 item no.1 Mat.and Specn. as per Drg.,
1,30327015,"LEVER WITHOUT BUSHES TO ICF DRG. NO. T-3-2-802, ALT-j/NIL, ITEM NO. 1. MATERIAL SPECN AS PER DRAWING.",
5,30327015,"Lever 20x120x542 mm  without Bushes RDSO SK NO 98026, alt-1 or latest  Item-1 BIS IS-2062/11, Gr.E-250, quality-C.",
7,30327015,"Lever 20 X 120 X 542mm without bushes to ICF Drg No:T-3-2-802, item-1, Alt:k/Nil.",
6,30327015,"LEVER WITHOUT BUSHES ITEM 1 OF T-3-2-802, ALT.k/0 SPEC.NO.IS:2062/11 WITH AMENDT.NO.1 OF NOV.'12, GRADE E 250 C.",
9,30327015,LEVER FOR 13 T BOGIE BRAKE  WITHOUT BUSH SIZE- 20X120X 542 mm(FLOATING LEVER)TO ICF DRG. NO.T-3-2-802 ALT. h/NIL ITEM NO.1,T-3-2-802 NO-1
11,30327015,LONG LEVER FOR BOGIE,
24,30327015,SET OF PIN FOR BOGIE BRAKE RIGGING CONSISTING OF TWO ITEMS as per 1.CC32187 ALT 'a'(2) CC32188 ALT 'a',
12,30327027,Lever hanger for BMBC arrangement.,
1,30327027,"LEVER HANGER WITHOUT BUSHES TO ICF DRG. NO. T-3-2-802, ALT-j/NIL, ITEM NO. 5. MATERIAL SPECN. AS PER DRAWING.",
7,30327027,"Lever hanger 20 x 100 x 382 [without bushes] to ICF Drg No: T-3-2-802, item-5, ALT:k/Nil.",
9,30327027,"LEVER HANGER FOR 13 T BOGIE BRAKE WITHOUT BUSH  SIZE-20 X 100 X 382 MM (Z- BRACKET SMALL.) T-3-2-802  ALT e/NIL ITEM NO-5.     THIS PL HEADING TO BE CLOSED,THIS HAS THE APPROVAL OF COMPETENT AUTHORITY",T-3-2-802-5
6,30327027,"LEVER HANGER WITHOUT BUSHES ITEM-5 OF T-3-2-802. ALT.k/0 SPEC.NO.IS:2062/11 WITH AMENDT.NO.1 OF NOV.'12, GRADE E 250 C.",
15,30327027,NYLON BUSH A2X32X20mm-ICF-DRG,
16,30327027,"LEVER HANGER WITHOUT BUSHES TO DRG NO.T-3-2-802.ITEM-5, ALT.f/NIL. MATERIAL SPECN TO NON-COPPER BEARING STEEL TO IS: 2062/11, E 250 C",
24,30327027,BULB TYPE SPLIT COTTER as per CC32234,
16,30327039,"Lever Hanger for BMBC Brake Arrangement (Size 20 X 100 X 522 mm) to Drg. No.- T-3-2-802, Alt-c, Item-4. Matl. & Spec. IS:2062-99 Fe 410 WC.",
12,30327039,Lever hanger for BMBC brake arrangement.(size 20x100x522mm),"Malt,& Spec.IS:2062-99 Fe 410 WC"
3,30327039,NYLONBUSH,
5,30327039,Lever without  bush for Bogie Mounted Brake cylinder.,Mat. spec: As per drg.
6,30327039,LEVER WITHOUT BUSHES FOR BOGIE BRAKE TO DRG NO. ITEM-4 of T-3-2-802..ALT-k/0 SPEC. NO.IS:2062/11 WITH AMENDMENT NO.1 OF NOV.'12 GRADE E 250C.,
9,30327039,LEVER HANGER FOR 13 T BOGIE BRAKE WITHOUT BUSH  20 X 100 X 522 MM. (Z-BRACKET SMALL) DRG NO.T-3-2-802 ALT e/NIL  ITEM NO.4.,T-3-2-802-4
24,30327039,"NYLON BUSH (FOR SHORT LEVER FOR BOGIE BRAKE) as per CC32168 ALT ""c""",
8,30327040,"KIT FOR SAFETY WIRE ROPE FOR BRAKE BEAM CONSISTING OF 4 ITEMS.MATL.& SPECN: AS PER DRAWING.  a) SAFETY WIRE ROPE to ICF'S DRG.No-T- 3-2-651,ALT.g/2, ITEM 1,2&3 in assembled condition. QTY/KIT- 01 No EACH. b) PIN FOR SAFETY WIRE ROPE FOR BRAKE BEAM to ICF DRG.NO.WTAC3-3-2-307,ALT.b/2,IS:1875/92 With Amendment No-2.QTY/KIT-02 Nos. c) PLAIN WASHER M-20 TO IS:2016/67,WITH AMEND.NO.4, TAB-2,TYPE-A,QTY/KIT-02 NOS. d)BULB COTTER(2X12X126mm) to ICF/EMU-3-2-048,ALT-d/9,IS:1079/94, With Ammendment No.4.Grade- EDD.QTY/KIT-02Nos.",
2,30327040,"PIN FOR BOGIE BRAKE RIGGING TO RDSO'S SK NO 67103, ITEM NO 6 ALT. NO. 10",
12,30327040,"""NYLON-66 BUSH TO ITEM NO.3 OF ICF DRG.NO.T-3-2-640 ALT (h) & (8)OR LATEST. MATERIAL & SPECN. CONFIRMING TO RDSO STR-WD-04.NYLON BUSHES-2002, ( WITH LATEST AMNDT.& Rev.) Special Condition:- Firm to attach latest PO copy of any railways along with their offer. Delivery Term:- After 15.03.2008 but before 30.04.2008. """,
99,30327040,"PIN FOR BOGIE BRAKE RIGGING TO RDSO'S SK NO 67103, ITEM NO 6 ALT. NO. 10",
13,30327040,Equalising Stay Bushes  for AC  Coaches  to ICF  DRG NO. T-3-2-640 ALT. j/8 ITEM NO. 3 mat and specn as per drg.,
10,30327040,BRAKE GEAR PIN FOR  ICF TO RDSO SK NO.93186,
15,30327040,Phenolic Bushes 42mm (D) x 32 mm (d) x 32 mm (L) for brake gear to RDSO SK. No. 81039 alt-9 Item No.3  to RDSO Specn. CK-307 Rev-01,
24,30327040,BUSH FROM APPROVED SOURCES as per CC32171,
4,30327052,"BRAKE BEAM COMPLETE FOR COACHES FITTED WITH BMBC TO ICF DRG. NO.T-3-2-624 ALT. J/7,Col.-IV, WITHOUT ITEM NO. 6. MATL. AND SPECN.-IS:2062/2011 WITH AMNDT. NO. 1 OF NOV. 2012, GRADE- E250 A FOR ITEM 3 AND IS:2062/2011 WITH AMNDT. NO.1 OF NOV. 2012, GRADE- E250 Cu C FOR ITEM-4 AND MATL. AND SPECN. FOR THE REMAINING ITEMS SHOULD BE ACCORDING TO DRG.",
3,30327052,"BRAKE BEAM, COMPLETE  Drg No :- T-3-2-624, alt [L] AND [7]  item 1,3,4,7,10,11,12 AND 13 AS PER COL IV.",
8,30327064,"POH kit for Brake Gear Pin of BMBC Coaches.Matl.&Specn:In Kitdetails:-1)PinforLeverHangerofBogieMountedCoaches toRDSO'sSk-98026,alt.1,It-7,8,9,10 &11(in assembled condition),Matl.&Specn:As per drg.Qty/Kit-02Nos.2)Pinfor BogieBrakeArrgt.forBogieMountedCoachestoICFDrg.No.T-3-2-648,alt-h/nil,item-4.Matl.&Specn:IS:1875/92(5thRev) Amend-2,CL-2.Qty/Kit-01No.3)PinforBogieBrakeArrgt.forBogieMountedCoachestoICFDrg.No.T-3-2-648,alt-h/nil,item-3Matl.&Specn:IS:1875/92(5th Rev),Amend-2,CL-2.Qty/Kit-01No.4)PinforICFBogietoRDSO'sSk-93186,alt.3,It-2.Matl.&  Specn:IS:1875/92(5thRev)Am-2,Cl-2.Qty/Kit-11Nos.",
2,30327064,"Kit for Brake Gear Pin for BMBC Coach Bogie consisting of 4(FOUR) items:- (1) PIN (DIA 22 X 117)TO RDSO'S SK-98024,ITEM NO.12, ALT.NO.-2 (TWO) OR LATEST.QTY/SET= 02 NOS. (2) PIN (DIA 31 X 117) TO RDSO'S SK -93186, ITEM NO.-2, ALT NO.3 (THREE) OR LATEST, QTY/SET=18 NOS. (3)  PIN (DIA 31 X 156) TO RDSO SK-98024, ITEM NO-14, ALT.NO.-2 (TWO) OR LATEST. QTY/SET= 02 NOS. (4) PIN ASSEMBLY TO ICF'S DRG.NO. T-3-2-802, ITEM NO.7 TO 11, ALT.NO.-'C' OR LATEST,QTY/SET=04 NOS.",
7,30327064,"BUSH (HPPA) DIA 41.275/ 32 X 32mm FOR EQUALISING STAY AND ITS BRACKET CONFORMING TO RDSO SPECN NO:RDSO/2009/CG-17 Rev.1 TO RDSO DRG NO:SK-88105,ITEM-5, ALT:4.",
99,30327064,"Kit for Brake Gear Pin for BMBC Coach Bogie consisting of 4(FOUR) items:- (1) PIN (DIA 22 X 117)TO RDSO'S SK-98024,ITEM NO.12, ALT.NO.-2 (TWO) OR LATEST.QTY/SET= 02 NOS. (2) PIN (DIA 31 X 117) TO RDSO'S SK -93186, ITEM NO.-2, ALT NO.3 (THREE) OR LATEST, QTY/SET=18 NOS. (3)  PIN (DIA 31 X 156) TO RDSO SK-98024, ITEM NO-14, ALT.NO.-2 (TWO) OR LATEST. QTY/SET= 02 NOS. (4) PIN ASSEMBLY TO ICF'S DRG.NO. T-3-2-802, ITEM NO.7 TO 11, ALT.NO.-'C' OR LATEST,QTY/SET=04 NOS.",
24,30327064,NYLON BUSH as per T-3-2-603 ALT's',
24,30327076,BUSH as per CC32256 ALT. 'a' TO RDSO SPEC. C-K605,
2,30327088,pin break gear rdso-93186-it1,
99,30327088,pin break gear rdso-93186-it1,
8,30327088,RECLAMATION OF BRAKE FOR BMBC,
10,30327088,BRAKE GEAR PIN BG,
24,30327088,PIN FOR BRAKE RIGGING ( FOR BOGIE MOUNTED BRAKE CY as per CC32269 ALT. 'a',
5,30327090,"Kit of  Bushes for ICF design (BMBC) Coaches , consisting of 2 items -  For equalising stay small end, equalising stay bracket and bracket for  lower spring beam- ICF Drg. No.-T-3-2-808, alt -a, item No.-2-24 nos/Kit , For equalising stay big end ICF Drg. No.-T-3-2-808, alt -a, item No.-3-08 nos/Kit.",
24,30327090,PIN FOR BRAKE RIGGING ( FOR BOGIE MOUNTED BRAKE CY as per CC32270 ALT. 'a',
5,30327106,"Kit of brake  gear  bush for ICF design ( BMBC) Coaches, consisting of 04 items to RDSO Drg. NO.-SKETCH -81039, alt-14 , Item 2-120 Nos./Kit,  Item 3-52 Nos./Kit,  Item 7-32 Nos./Kit,  Item 11-08 Nos./Kit, Total -212 Nos. Kit.",
24,30327106,HOSE CONNECTION L=500 as per CC32284     ITEM  1,
5,30327118,"Kit for Brake Gear Pin (2 items),",Specification :BIS IS:1875 1992 or latest Class-2 Electroplated.
24,30327118,NYLON BUSH as per T-3-2-644 ITEM 3 ALT'a',
24,30327120,PULL ROD FOR BOGIE MOUNTED BRAKE CYLINDER ( FOR 13 as per CC32267 ALT a,
8,30327131,PULL ROD FOR BOGIE BK,
24,30327131,LEVER HANGER FOR BOGIE MOUNTED BRAKE CYLINDER as per CC32265 ALT a,
24,30327143,LEVER FOR BOGIE MOUNTED BRAKE CYLINDER ( FOR 13T B as per CC32263,
11,30327155,"KIT FOR BRAKE GEAR BUSHES FOR UFMAB COACHES AT CRITICAL LOCATIONS (CONSISTING OF 3 ITEMS)  DRG. NO. RDSO/SK-81039,ALT.12, ITEMS 2,3,& 7. SPEC. RDSO SPEC. C-K605 (REV-1)I.ITEM-2  .42 X 32 X 20MM = 96 NOS,  II. ITEM-3. 42 X 32 X 32MM = 40 NOS, III. ITEM-7. 70 X  57 X 25.5MM = 32 NOS",
24,30327155,LEVER FOR BRAKE CYLINDER (FOR 13T BOGIE) as per CC32261 ALT a,
3,30327167,SAFETY WIRE ROPE,
8,30327167,"ROLLER FOR SUPPORT BRACKET OF SLACK ADJUSTER PULL ROD TO RDSO'S SK-91132, ALT. 5, ITEM-8. MATL. & SPECN.: ACETAL RESIN TO RDSO'S STR NO. C-9203/92.",
